TZapr;SzaprX;SzaprY;SzaprZ;ZaprCurse_0;ZaprPitch;ZaprRoll;TOtv;SotvX;SotvY;SotvZ;OtvCurse;OtvPitch;OtvRoll;qZv;eZv;PriemAntX;PriemAntY;PriemAntZ;ZaprAntX;ZaprAntY;ZaprAntZ;Lp1;Lp2;Ls1;Ls2;val_q;val_e;val_t;Tetta;TettaZv;
257.351360;722177.640000;5675505.780000;23.030000;251.110000;0.750000;-0.190000;259.187714;722177.510000;5675505.920000;23.030000;250.880000;1.170000;-1.230000;12.370000;16.270000;722201.672418;5675504.480425;-5.046816;722201.435046;5675504.668654;-5.373575;488.509693;488.745745;488.769894;488.874628;15.373660;-12.851623;0.336145;13.921817;17.261508
261.351382;722178.140000;5675505.400000;23.030000;250.310000;0.640000;-0.270000;263.188182;722178.260000;5675505.310000;23.030000;250.250000;0.600000;0.220000;12.590000;15.300000;722201.930147;5675504.724433;-5.493388;722201.910229;5675504.564851;-5.403803;488.871709;488.922454;489.132587;489.103921;15.646193;-13.198762;0.336292;13.817649;15.923315
265.351404;722178.080000;5675505.570000;23.030000;249.640000;1.250000;-0.960000;267.188611;722178.260000;5675505.340000;23.030000;249.440000;1.000000;-0.200000;13.630000;15.180000;722202.194903;5675504.961335;-5.275113;722202.258726;5675504.793738;-5.058949;489.371033;489.312370;489.634345;489.565152;16.543515;-12.853380;0.336547;13.839848;16.151408
269.352417;722178.430000;5675505.390000;23.030000;248.930000;0.530000;-0.320000;271.189892;722178.310000;5675505.450000;23.030000;249.120000;0.850000;-0.800000;13.450000;14.090000;722202.282950;5675504.897833;-5.240040;722202.171400;5675505.084540;-5.438492;489.288223;489.375141;489.549882;489.613358;17.010974;-13.037792;0.336589;13.844705;14.841452
273.352439;722178.620000;5675505.100000;23.030000;248.620000;0.760000;0.170000;275.190117;722178.710000;5675505.170000;23.030000;248.500000;0.510000;-0.100000;14.430000;16.390000;722202.403684;5675505.141681;-5.479839;722202.380369;5675505.193576;-5.424147;489.516039;489.498599;489.778260;489.760462;17.442782;-13.282499;0.336687;13.787503;16.887829
277.353452;722178.770000;5675505.160000;23.030000;248.150000;1.060000;-0.630000;279.191480;722178.820000;5675505.180000;23.030000;248.000000;1.130000;-0.710000;15.230000;16.560000;722202.910439;5675505.189942;-5.145398;722202.813762;5675505.131228;-5.185228;489.942698;490.061748;490.206798;490.219533;18.103365;-12.723816;0.337055;13.833938;17.625371
281.353474;722179.200000;5675504.970000;23.030000;247.640000;0.620000;0.010000;283.191868;722179.180000;5675505.040000;23.030000;247.610000;0.700000;-0.120000;15.290000;15.360000;722202.962350;5675505.406401;-5.403571;722202.921218;5675505.369165;-5.454152;490.043275;490.109256;490.306544;490.322693;18.334786;-13.076509;0.337102;13.775198;16.047707
285.354496;722179.150000;5675505.100000;23.030000;247.300000;0.970000;-0.360000;287.193150;722179.260000;5675505.080000;23.030000;247.210000;0.780000;-0.240000;16.030000;15.760000;722203.098842;5675505.572294;-5.354321;722203.099195;5675505.535601;-5.262202;490.322380;490.307308;490.587028;490.557616;18.749811;-12.998538;0.337235;13.773680;16.521299
289.355509;722179.230000;5675505.050000;23.030000;246.960000;1.020000;-0.270000;291.194269;722179.340000;5675505.110000;23.030000;246.910000;0.590000;-0.260000;16.030000;15.580000;722203.093137;5675505.680923;-5.424612;722203.181501;5675505.678911;-5.256613;490.451000;490.322375;490.715956;490.662337;19.041053;-13.172211;0.337250;13.753829;16.150363
293.355531;722179.580000;5675505.090000;23.030000;246.860000;1.030000;-0.140000;295.194697;722179.580000;5675505.060000;23.030000;246.730000;1.150000;-0.310000;16.430000;13.690000;722203.595486;5675505.791946;-5.199826;722203.509655;5675505.822649;-5.272601;490.786029;490.871385;491.051671;491.074892;19.243829;-12.631169;0.337614;13.779896;14.818155
297.355544;722179.620000;5675505.210000;23.030000;246.460000;1.150000;-0.750000;299.194963;722179.770000;5675505.170000;23.030000;246.410000;0.530000;-0.170000;16.490000;14.950000;722203.472015;5675505.977601;-5.461484;722203.718346;5675505.852932;-5.131299;491.023036;490.754165;491.289755;491.184462;19.504496;-13.199885;0.337548;13.720069;15.468502
301.356566;722179.740000;5675505.160000;23.030000;246.120000;1.160000;-0.210000;303.196082;722179.620000;5675505.150000;23.030000;246.130000;1.190000;-0.230000;17.010000;13.290000;722203.628551;5675506.178085;-5.196493;722203.730857;5675506.195472;-5.211263;491.141605;491.050872;491.408282;491.412992;19.781453;-12.579477;0.337737;13.763716;14.466206
305.357579;722179.990000;5675505.400000;23.030000;246.040000;0.350000;-0.270000;307.197404;722179.890000;5675505.390000;23.030000;245.890000;0.930000;-0.690000;16.550000;14.670000;722203.869811;5675506.255806;-5.226352;722203.624658;5675506.278460;-5.515291;490.986344;491.280665;491.251467;491.343565;20.129356;-12.820201;0.337897;13.760987;15.555521
